id,slug,naziv,kratki_naziv,vrsta,titular,oib,biskupija,zajednica,religija,konfesija,adresa,mjesto,zupanija,lat,lng,izvor_koordinata,evidencijski_broj,status,duplikat_od,datum_upisa,sluzba,telefon,email,web,google_karta,broj_gradjevina,zupna_crkva,zupna_crkva_slug,izvori
2148,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-bobota-700360,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA BOBOTA","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Bobota",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Mitrovićeva 33,Bobota,Vukovarsko-srijemska,45.4220197,18.8566124,places,41.81,AKTIVNA,,2004-03-25,Sveštenik,,,,https://maps.google.com/?cid=14029345597742425158&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2135,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-bolman-9448,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA BOLMAN","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Bolman",crkvena-opcina,,36239679448,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Miladina Popovića 2a,Bolman,Osječko-baranjska,45.702875473887985,18.513212193476072,naselje-centroid,41.68,AKTIVNA,,2004-03-24,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2146,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-borovo-3360,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA BOROVO","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Borovo",crkvena-opcina,,43647583360,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Trg palih boraca 13,Borovo,Vukovarsko-srijemska,45.402332099999995,18.9786468,places,41.79,AKTIVNA,,2004-03-25,Sveštenik,032 439 598,,https://opcina-borovo.hr/,https://maps.google.com/?cid=10068924386955963917&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2209,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-borovo-naselje-vukovar-1621,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA BOROVO NASELJE","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Borovo Naselje",crkvena-opcina,,67527461621,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,"Borovo Naselje, Vile Velebita 164",Vukovar,Vukovarsko-srijemska,45.379446699999995,18.9594853,places,41.87,AKTIVNA,,2004-03-26,Sveštenik,,,,https://maps.google.com/?cid=707271406940770655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2645,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-bracevci-dopsin-700865,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA BRAČEVCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Bračevci",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,J. J. Strossmayera 68,Dopsin,Osječko-baranjska,45.45097120905415,18.54935884548056,naselje-centroid,41.122,AKTIVNA,,2004-06-03,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2147,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-brsadin-700359,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA BRŠADIN","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Bršadin",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Vase Đurđevića 31,Bršadin,Vukovarsko-srijemska,45.35745769113697,18.89626940447686,naselje-centroid,41.80,AKTIVNA,,2004-03-25,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2646,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-budimci-0350,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA BUDIMCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Budimci",crkvena-opcina,,39519800350,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Josipa bana Jelačića 16c,Budimci,Osječko-baranjska,45.47143471799447,18.326427337733982,naselje-centroid,41.123,AKTIVNA,,2004-06-03,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2220,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-dalj-700389,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA DALJ","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Dalj",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Josipa bana Jelačića 3,Dalj,Osječko-baranjska,45.524914599999995,19.0623579,places,41.98,AKTIVNA,,2004-04-08,Sveštenik,031 590 590,,,https://maps.google.com/?cid=13418071477172600873&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2268,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-darda-700364,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA DARDA","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Darda",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,135. Baranjske brigade 20,Darda,Osječko-baranjska,45.626345099999995,18.68695,places,41.85,AKTIVNA,,2004-03-26,Sveštenik,031 740 125,,http://darda.hr/,https://maps.google.com/?cid=8919326540765593299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2218,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-dopsin-700385,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA DOPSIN","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Dopsin",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,J.J. Strossmayera 68,Dopsin,Osječko-baranjska,45.45097120905415,18.54935884548056,naselje-centroid,41.95,AKTIVNA,,2004-04-08,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2214,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-erdut-700371,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA ERDUT","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Erdut",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Ivana Bakića 45,Erdut,Osječko-baranjska,45.524914599999995,19.0623579,places,41.92,AKTIVNA,,2004-04-01,Sveštenik,031 590 590,,,https://maps.google.com/?cid=13418071477172600873&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2899,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-gabos-700851,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA GABOŠ","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Gaboš",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Gaboš,Gaboš,Vukovarsko-srijemska,45.34894028118124,18.737310856531785,naselje-centroid,41.116,AKTIVNA,,2004-06-01,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2136,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-gornji-petrovci-6761,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA GORNJI PETROVCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Gornji Petrovci",crkvena-opcina,,49032956761,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Grabik 1,Petrovci,Vukovarsko-srijemska,45.271128999999995,18.8504543,places,41.69,AKTIVNA,,2004-03-24,Sveštenik,,,,https://maps.google.com/?cid=10465852100563739233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2137,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-jagodnjak-4591,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA JAGODNJAK","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Jagodnjak",crkvena-opcina,,89164084591,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,J. Jove Jovanovića 27,Jagodnjak,Osječko-baranjska,45.701164299999995,18.5790181,places,41.70,AKTIVNA,,2004-03-24,Sveštenik,,,,https://maps.google.com/?cid=4400513652763966292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2644,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-karanac-700862,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA KARANAC","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Karanac",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Glavna 112,Karanac,Osječko-baranjska,45.761323399999995,18.680675800000003,places,41.121,AKTIVNA,,2004-06-02,Sveštenik,,,,https://maps.google.com/?cid=18026585236786812802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2649,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-knezevac-popovac-700870,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA KNEŽEVAC","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Kneževac",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Vladimira Nazora 49,Popovac,Bjelovarsko-bilogorska,45.5939335,17.2242598,places,41.126,AKTIVNA,,2004-06-03,Sveštenik,,,http://facebook.com/parohijadaruvar,https://maps.google.com/?cid=4310006052960217663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2465,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-knezevi-vinogradi-700363,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA KNEŽEVI VINOGRADI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Kneževi Vinogradi",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Glavna 112,Kneževi Vinogradi,Osječko-baranjska,45.750526799999996,18.733090999999998,places,41.84,AKTIVNA,,2004-03-26,Sveštenik,,,,https://maps.google.com/?cid=8355700392274074409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2650,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-koprivna-dopsin-700871,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA KOPRIVNA","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Koprivna",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,J. J. Strossmayera 68,Dopsin,Osječko-baranjska,45.45097120905415,18.54935884548056,naselje-centroid,41.127,AKTIVNA,,2004-06-03,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2457,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-lovas-sotin-701001,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA LOVAS","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Lovas",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Dr. Franje Tuđmana 44,Sotin,Vukovarsko-srijemska,45.296810406335425,19.094891592939554,naselje-centroid,41.224,AKTIVNA,,2004-08-20,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2844,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-majar-dopsin-700885,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA MAJAR","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Majar",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,J.J. Štrosmajera 68,Dopsin,Osječko-baranjska,45.45097120905415,18.54935884548056,naselje-centroid,41.130,AKTIVNA,,2004-07-01,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2877,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-marinci-700919,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA MARINCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Marinci",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Josipa Bana Jelačića bb,Marinci,Ličko-senjska,44.889956,15.2464344,places,41.163,AKTIVNA,,2004-07-08,Sveštenik,,,,https://maps.google.com/?cid=7649806219460528775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2219,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-markusica-700388,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA MARKUŠICA","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Markušica",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Save Popovića 27,Markušica,Vukovarsko-srijemska,45.288194399999995,18.8067033,places,41.97,AKTIVNA,,2004-04-08,Sveštenik,,,,https://maps.google.com/?cid=10604704542095241742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2845,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-miklusevci-700886,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA MIKLUŠEVCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Mikluševci",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Rusinska 2A,Mikluševci,Vukovarsko-srijemska,45.25768583012703,19.098816809329815,naselje-centroid,41.131,AKTIVNA,,2004-07-01,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2143,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-mirkovci-700355,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA MIRKOVCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Mirkovci",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Branka Radičevića 3,Mirkovci,Vukovarsko-srijemska,45.271128999999995,18.8504543,places,41.76,AKTIVNA,,2004-03-24,Sveštenik,,,,https://maps.google.com/?cid=10465852100563739233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2647,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-mohovo-700867,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA MOHOVO","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Mohovo",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Nikole Tavelića 1,Mohovo,Vukovarsko-srijemska,45.245743250727415,19.21166263275827,naselje-centroid,41.124,AKTIVNA,,2004-06-03,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2133,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-negoslavci-700345,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA NEGOSLAVCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Negoslavci",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Vukovarska 3,Negoslavci,Vukovarsko-srijemska,45.2795424,18.996991899999998,places,41.66,AKTIVNA,,2004-03-24,Sveštenik,032 517 054,,http://opcina-negoslavci.hr/,https://maps.google.com/?cid=9239989078905673888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2510,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-novi-jankovci-700908,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA NOVI JANKOVCI","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Novi Jankovci",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Školska 2,Novi Jankovci,Vukovarsko-srijemska,45.2395431,18.895404799999998,places,41.152,AKTIVNA,,2004-07-07,Sveštenik,,,,https://maps.google.com/?cid=2749466763099746760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2852,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-opatovac-700917,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA OPATOVAC","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Opatovac",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Fruškogorska 1a,Opatovac,Bjelovarsko-bilogorska,45.5939335,17.2242598,places,41.161,AKTIVNA,,2004-07-07,Sveštenik,,,http://facebook.com/parohijadaruvar,https://maps.google.com/?cid=4310006052960217663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2145,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-orolik-700357,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA OROLIK","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Orolik",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Dr. Franje Tuđmana 38,Orolik,Vukovarsko-srijemska,45.2395431,18.895404799999998,places,41.78,AKTIVNA,,2004-03-25,Sveštenik,,,,https://maps.google.com/?cid=2749466763099746760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2213,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-osijek-4701,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA OSIJEK","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Osijek",crkvena-opcina,,40469274701,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Zmaj Jove Jovanovića 25,Osijek,Osječko-baranjska,45.5592913,18.718601,places,41.91,AKTIVNA,,2004-04-01,Sveštenik,,,"https://en.wikipedia.org/wiki/Church_of_the_Dormition_of_the_Mother_of_God,_Osijek",https://maps.google.com/?cid=6638736339607772626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:vjerske-zajednice"", ""places""]"
2217,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-ostrovo-700386,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA OSTROVO","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Ostrovo",crkvena-opcina,,,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Nikole Demonje 22,Ostrovo,Vukovarsko-srijemska,45.338627920443194,18.792977304678065,naselje-centroid,41.96,AKTIVNA,,2004-04-08,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
2898,u-hrvatskoj-eparhija-osjeckopoljska-i-baranjska-crkvena-opcina-paucje-3230,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA OSJEČKOPOLJSKA I BARANJSKA, CRKVENA OPĆINA PAUČJE","Srpska Pravoslavna Crkva u Hrvatskoj, Eparhija Osječkopoljska i Baranjska, Crkvena Općina Paučje",crkvena-opcina,,34993633230,Srpska Pravoslavna Crkva u Hrvatskoj,Srpska Pravoslavna Crkva u Hrvatskoj,christian,serbian_orthodox,Paučje,Paučje,Osječko-baranjska,45.36606843006172,18.153954418026682,naselje-centroid,41.115,AKTIVNA,,2004-06-01,Sveštenik,,,,,0,,,"[""datagovhr:vjerske-zajednice""]"
